what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368732835262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368732839807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368732903380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368732908755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733474050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368733497163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733504373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733505130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733505721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733506059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733506653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733784138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368733815940
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1368733817117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368733818730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734121601
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368734124795
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368734124966
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368734124986
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1368734126465
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368734126662
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1368734126673
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368734130263
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1368734131953
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1368734137247
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1368734140777
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1368734145846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368734147852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734149922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734246744
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368734250580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368734255447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734256514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734256923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734257716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734258509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734260505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734739304
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368734741797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368734752970
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368734753746
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368734755653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734758195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368734758887
